261,1431028241
262,1454001165
263,1470758534
264,1450039529
265,1447062904
266,1450039327
267,1447062904
268,1447876858
269,1444691734
270,1436111498
271,1457604734
272,1432082393
273,1462989767
274,-1
275,1423595450
276,1446225112
277,1451944259
278,1460759199
279,1432082393
280,1430270713
281,1452010268
282,1452008710
283,1466524015
284,1455124708
285,1447886870
286,1426095917
287,1465742561
288,-1
289,1458285521
290,1424983272
291,1437854288
292,1452447425
293,1427643950
294,1452048861
295,1455648780
296,1454690345
297,-1
298,1470440324
299,1461604888
300,1427643950
301,1447688738
302,1449792417
303,1451775365
304,1431028241
305,1456570316
306,1460572444
307,1446954608
308,1449166955
309,1432082393
310,1452759329
311,1435842226
312,1454916766
313,1453411960
314,1433766704
316,1461525260
317,1461531710
318,1453823000
319,1457787487
320,1467514372
321,1468139475
322,1450532855
323,1434447118
324,1457225089
325,1457227781
326,1437854288
327,1467765273
328,1467869497
329,1450722178
330,1465441240
331,1462219664
332,1428611001
333,1432766579
334,1424983272
335,1437854288
336,1442431654
337,1436328980
338,1437155848
339,1459440517
340,1456769426
341,1453329204
342,1462366283
343,1440263462
344,1435842226
345,1462828913
346,1428611001
347,1452802915
348,1444343493
349,1466599094
350,1432766579
351,1428611001
352,1447079554
353,1461718167
354,1460675881
355,1451842840
356,1436194563
357,1436276375
358,1441797647
359,1430697187
360,1453243353
361,1468262811
362,1467237769
363,1467514372
364,1457517384
365,1450127478
366,1455648780
367,1435842226
368,1450077834
369,1442696758
370,1443373551
371,1455039895
372,1444098361
373,1442936736
374,1443373551
375,1455742196
376,1442424934
377,1444187323
378,1442430722
379,1435842226
380,1443475182
381,1435842226
382,1435842226
383,1443734924
384,1458513215
385,1469472769
386,1450547795
387,1472130107
388,-1
389,-1
390,1425559833
391,1446659268
392,1446659268
393,1444491595
394,1449849549
395,1467428780
396,1468930261
397,1427643950
398,1447262913
399,1432605592
400,1453839790
401,1453839790
402,1447261313
403,1453839790
404,1453839790
405,1446350885
406,1457096161
407,1434465945
408,1436467729
409,1437062611
410,1465246543
411,1448895471
412,1448895471
413,1435854035
414,1430498941
415,1434029060
416,1467677285
417,1439215371
418,-1
419,1436475844
420,1465403964
421,1465759793
422,1435842226
423,1457371381
424,1453914572
425,1439565228
426,1425937039
427,1433369498
428,1447511113
429,1459093304
430,-1
431,1460109946
432,1465938967
433,1436273432
434,1430514290
435,1430514250
436,1442096155
437,1453946533
438,1428611001
439,1432766579
440,1461140759
441,1469568825
442,1471627565
443,1449495787
444,1452098179
445,1438600226
446,1430514250
447,1430514290
448,1436273432
449,1432221555
450,1432221555
451,1432221555
452,1431431092
453,1432221555
454,1427659595
455,1432221555
456,1427659595
457,1427659595
458,1423966127
459,1421753230
460,1432221555
461,1426728197
462,1426168763
463,1432221555
464,1448049290
465,1423966127
466,1437749898
467,1446504757
468,1427659595
469,1432221555
470,1437749898
471,1432221555
472,1436199350
473,1432221555
474,1432221555
475,1421753230
476,1432221555
477,1445936451
478,1427659595
479,1426728197
480,1432221555
481,1427659595
482,1426168763
483,1431431092
484,1442342598
485,1455940656
486,1452615238
487,1444839299
488,1446044968
489,1446044968
490,1446251462
491,1432989000
492,1458389581
493,1451854549
494,1455368769
495,1446825563
496,1434202399
497,1451553878
498,1450889829
499,1432929813
500,1448828059
501,1436276189
502,1450889829
503,1450889829
504,1450889829
505,1450889829
506,1450128953
507,1451575700
508,1450889829
509,1448553059
510,1452957549
511,1450889829
512,1439402210
513,1448553059
514,1458147388
515,1450889829
516,1450889829
517,1450889829
518,1450889829
519,1450889829
520,1449052741
521,1451513749
522,1450889829
523,1452617389
524,1457114538
525,1457114538
526,1460222033
527,1448624578
528,1450889829
529,1450889829
530,1450889829
531,1450889829
532,1469982949
533,1435842226
534,1430514250
535,1430514290
536,1436273432
537,1423595450
538,1446225112
539,1457570449
540,1451509587
541,1435251673
542,1457371381
543,1453914572
544,1450567187
545,1440184152
546,1434304579
547,1434671568
548,1436545448
549,1450113638
550,1443096882
551,1445707804
552,1446424438
553,1446424438
554,1435257852
555,1439607660
556,1470814147
557,1467799463
558,1426206384
559,1469146001
560,1460408227
561,1460779646
562,1440208859
563,1432766579
564,1428611001
565,1458068208
566,1423595450
567,1446225112
568,1436813831
569,1439541544
570,1430247728
571,1428060991
572,1465196902
573,-1
574,1434049423
575,1471985588
576,1471985588
577,1467131284
578,1460065675
579,1460115446
580,1467847763
581,1471427867
582,1467890618
583,1468582517
584,1467847763
585,1471294656
586,1467905059
587,1468021285
588,1467959599
589,1467847763
590,1470157468
591,1467847763
592,1471401330
593,1467847763
594,1467910651
595,1458879810
596,1459332512
597,1459154155
598,1446993342
599,1458879810
600,1465330214
601,1452802915
602,1427643950
603,1458143377
604,1447741393
605,1465096904
606,1429862755
607,1455889519
608,1444670058
609,1453581446
610,1465919162
611,1458570195
612,1444955933
613,1428611001
614,1432766579
616,1435046870
617,1465418525
618,1450954545
619,1464638749
620,1448630730
621,1431608898
622,1451646785
623,1456794715
624,1448034305
625,1447728612
626,1447854979
627,1472016719
628,1452918257
629,1455388651
630,1466009215
632,1459821584
633,1458541288
634,1466531651
635,1460707903
636,1461151504
637,1464098761
638,1463649886
639,1453475815
640,1464351108
641,1455111506
642,1471477754
643,1437670967
644,1430514250
645,1436273432
646,1430514290
647,1453463635
648,1453051934
649,1441017869
650,1445441884
651,1440764055
652,1444431685
653,1441018948
654,1446837844
655,1441019688
656,1463602210
657,1428921947
658,1437981514
659,1431028241
660,1432221555
661,1437749898
662,1432221555
663,1431431092
664,1423966127
665,1427659595
666,1432221555
667,1432221555
668,1432221555
669,1426728197
670,1436199350
671,1427659595
672,1427659595
673,1437749898
674,1421753230
675,1432221555
676,1426168763
677,1436431332
678,1472146954
679,1471418088
680,1458918902
681,1465590473
682,1431714882
683,1453171819
684,1466967733
685,1441995017
686,1434959478
687,1434959478
688,1434959478
689,1438596800
690,1454160044
691,1441711967
692,1434755460
693,1447374902
694,1461680894
695,1448995342
696,1432159103
697,1460368944
698,1460368929
699,1460361710
700,1459153997
701,1430845477
702,1460254384
703,1433153356
704,1441983414
705,1443615879
706,1472640078
707,1469085467
708,1461516888
709,1471945322
710,1456437713
711,1460654423
712,1459668769
713,1433766704
714,1431028241
715,1425996370
716,1441559974
717,1463480056
718,1446187567
719,1445533353
720,1468862026
721,1453914572
722,1462993309
723,1465696420
724,1461324760
725,1438191634
726,1456135122
727,1430309830
728,1428749337
729,1466107168
730,1461165714
731,1444925759
732,1461604888
733,1445467729
734,1449356117
735,1447343004
736,1449153651
737,1438043136
738,1459367751
739,1462724720
740,1462724720
741,1462724720
742,1442837057
743,1467902606
744,1462954865
745,1446251462
746,1454618643
747,1434711568
748,1449274069
749,1461604888
750,1457044480
751,1462743261
752,1470487612
753,1429198574
754,1442657474
755,1464955618
756,1463183245
757,1442693547
758,1465337570
759,1436353628
760,1434640908
761,1434285745
762,1470062045
763,1447774149
764,1436773113
765,1446490139
766,1433682599
767,1461604888
768,1450380190
769,1435842226
770,1449116914
771,1421753230
772,1432221555
773,1432221555
774,1423966127
775,1426168763
776,1432221555
777,1432221555
778,1432221555
779,1432221555
780,1427659595
781,1426728197
782,1427659595
783,1432221555
784,1431431092
785,1427659595
786,1437057946
787,1436532971
788,1460981470
789,1440873106
790,1441559974
791,1443283519
792,1472122756
793,1445275959
794,1440792916
795,1461218753
796,1433447611
797,1434049423
798,1427643950
799,1465411947
800,1468276010
801,1460142692
802,1472477164
803,1464017740
804,1432230699
805,1448808358
806,1454738173
807,1437284731
808,1465771883
809,1466151748
810,1432888629
811,1447682648
812,1447186318
813,1451952424
814,1424983272
815,1456769426
816,1453329204
817,1453329204
818,1433340955
819,1455309681
820,1454735284
821,1470654817
822,1459514243
823,1436534463
824,1471930243
825,1427643950
826,1442670894
827,1442427895
828,1469156005
829,1469944770
830,1461269562
831,1464620670
832,1465722290
833,1465495536
834,1456268791
835,1452211253
836,1423595450
837,1423595450
838,1449799919
839,1443486693
840,1435093553
841,1462721230
842,1451918825
843,1462721230
844,1440577265
845,1440797190
846,1433365316
847,-1
848,1440083270
850,1437959059
851,1457483042
852,1444117576
853,1448834333
854,1440199401
855,1444758965
856,1440021222
857,1425996370
858,1447183167
859,1464378642
860,1447255409
861,1434043040
862,1451328281
863,1440014992
864,1436391617
865,1444584824
866,1444301214
867,1440021222
868,1430768222
869,1425482609
870,1451874422
871,1458617542
872,1450304924
873,-1
874,1436808566
875,1442423660
876,1444468315
877,1464937627
878,1467750859
879,1467750859
880,1467750859
881,1467750859
882,1446833604
883,1440949640
884,1459842031
885,1463158045
886,1463657049
887,1442837057
888,1464565770
889,1460754013
890,1452594392
891,-1
892,1442760817
893,1456674035
894,1440671948
895,1439541544
896,1435842226
897,1440434856
898,1463073328
899,1463785518
900,1462465171
901,1461604487
902,1444897657
903,1443083585
904,1459698562
905,-1
906,-1
907,1439584806
908,1462896080
909,1445249343
910,1449016008
911,1426019497
912,1455403392
913,1435842226
914,1437577698
915,1443187909
916,1443543866
917,1443019978
918,1470835118
919,1470835118
920,1470836883
921,1470836883
923,1466629996
924,1464341155
925,1462786687
926,1455019453
927,1458663060
928,1458663060
929,1459461803
930,1448369873
931,1430520159
932,1439463748
933,1466653178
934,1465124035
935,1458484984
936,1423595450
937,1423595450
938,1459691211
939,1434139143
940,1462199000
941,1454929689
942,1467909151
943,1470151252
944,1443456367
945,1454502435
946,1470778244
947,1457995300
948,1470778244
949,1438623551
950,1431028241
951,1466522168
952,1471208215
953,1455563152
954,1433719101
955,1450401152
956,1454292127
957,1423595450
958,1423595450
959,1450249667
960,1443145985
961,1446448087
962,1446993342
963,1450249667
964,1431741263
965,1454249696
966,1448485096
967,1453914572
968,1457371381
969,1455080551
970,1453914572
971,1457371381
972,1454210124
973,1448998232
974,1427643950
975,1443441513
976,1470819539
977,1472030260
978,1425160221
979,1459239022
980,1427643950
981,1446178539
982,1464972391
983,1459820436
984,1465561991
985,1458135778
986,1425443155
987,1467913267
988,1454495880
989,1472205331
990,1436431332
991,1427492436
992,1458870648
993,1453686503
994,1453687491
995,1453688463
996,1446327033
997,1445901370
998,1464922245
999,1435842226
1000,1462256896
1001,1447777302
1002,1469357927
1003,1459997792
1004,1472655847
1005,1463057084
1006,1471940995
1007,1454542291
1008,1464905883
1009,1447272755
1010,1445207439
1011,1427643950
1012,1423061779
1013,1449849993
1014,1428611001
1015,1432766579
1016,1447371021
1017,1453734947
1018,1431028241
1019,1433708452
1020,1452002347
1021,1431543358
1022,1457839358
1023,1467230741
1024,1471354324
1025,1436485906
1026,1433572046
1027,1451320995
1028,1461931038
1029,1438276090
1030,1428611001
1031,1432766579
1032,1425996370
1033,1460719651
1034,1471875398
1035,1465890516
1036,1468240723
1037,1467799225
1038,1468249097
1039,1471856460
1040,1467800017
1041,1437439702
1042,1435539385
1043,1442085506
1044,1457371381
1045,1453914572
1046,1448637534
1047,1437907658
1048,1459176438
1049,1442954124
1050,1443658773
1050,1459176438
1051,1442954124
1052,1443658773
1053,1461014589
1054,1445040297
1055,1447548756
1056,1435842226
1057,1446745823
1058,1446745823
1059,1435580663
1060,1440208859
1061,1430514250
1062,1430514290
1063,1436273432
1064,1452097924
1065,1456016983
1066,1432766579
1067,1428611001
1068,1461604888
1069,1465729450
1070,-1
1071,1468375591
1072,1450636625
1073,1462368259
1074,1438754875
1075,1438754875
1076,1466706443
1077,1436504468
1078,1455734748
1079,1441354977
1081,1427643950
1082,1469228493
1083,1437854288
1084,1467765273
1085,1453136302
1086,1443021665
1087,1431028241
1088,1433447611
1089,1461945778
1090,1438762961
1091,1432130557
1092,1447886648
1093,1444579965
1094,1450276957
1095,1461295971
1096,1428060991
1097,-1
1098,1448869373
1099,1434919281
1100,1442595392
1101,1425088181
1102,1430514250
1103,1436273432
1104,1430514290
1105,1462190548
1106,1446217001
1107,1446217001
1108,1467185838
1109,1437518234
1110,-1
1111,-1
1112,1458156006
1113,1442303860
1114,1440906101
1115,1436534463
1116,1434576291
1117,1434576291
1118,1472104025
1119,1467221055
1120,1467221055
1121,1467221055
1122,1467221055
1123,1464040403
1124,1466404353
1125,1472760856
1126,1472776085
1127,1467928330
1128,1427802538
1129,1448905594
1130,1448665820
1131,1465569123
1132,1440983653
1133,1442236651
1134,-1
1135,-1
1136,-1
1137,1462475828
1138,1461279516
1139,1466006175
1140,1462487493
1141,1457096161
1142,1435240760
1143,1448632064
1144,1454374565
1145,1463481095
1146,1471885544
1147,1453998632
1148,1437215230
1149,1462829285
1150,1424983272
1151,1437854288
1152,1427643950
1153,1441517402
1154,1456670240
1155,1466539537
1156,1430058968
1157,1430006601
1158,1462249188
1159,1450190949
1160,1453914572
1161,1464376600
1162,1436390325
1163,1426019973
1164,1452269740
1165,1457280754
1166,1457280754
1167,1441559974
1168,1444212483
1169,1465849465
1170,1446251462
1171,1466000211
1172,1455810634
1173,1433923771
1174,1457999230
1175,-1
1176,1437375151
1177,1459412237
1178,1438696682
1179,1460384704
1180,1465221074
1181,1465221074
1182,1465221074
1183,1446251462
1184,1461604888
1185,1453914572
1186,1457371381
1187,1437057946
1188,1454792373
1189,1454792373
1190,1453914572
1191,1464376600
1192,1460384737
1193,1441030828
1194,1466785502
1195,1443711118
1196,1471368064
1197,1451321354
1198,1425758142
1199,1464903539
1200,1464105916
1201,1453379317
1202,1453253576
1203,1459977746
1204,1462553022
1205,1441563423
1206,1434959478
1207,1434959478
1208,1434959478
1209,1438596800
1210,1432116324
1211,1441053849
1212,1427643950
1213,1436900753
1214,1430492753
1215,1456436400
1216,1457280754
1217,1457280754
1218,1461413150
1219,1470751592
1220,1440412073
1221,1466071034
1222,1431028241
1223,1470135330
1225,1450947204
1226,1442370343
1227,1442292730
1228,1460989723
1229,1441034387
1230,1434179218
1231,1434179218
1232,1434179218
1233,1442585809
1234,1434179218
1235,1461257444
1236,1430514290
1237,1436273432
1238,1430514250
1239,1463718675
1240,1450658424
1241,1447304410
1242,1459692972
1243,1457003455
1244,1453741773
1245,1424983644
1246,1424983644
1247,1424983644
1248,1424983644
1249,1432128114
1250,1424983644
1251,1444666477
1252,1452171872
1253,1444815124
1254,1444815124
1255,1440587853
1256,1438888995
1257,1436431332
1258,1438531141
1259,1428611001
1260,1432766579
1261,1462891593
1262,1462636813
1263,1423595450
1264,1423595450
1265,1436273432
1266,1430514290
1267,1430514250
1268,1453311746
1269,1464399942
1270,1452879484
1271,1451745685
1272,1435285491
1273,-1
1274,1426089945
1275,1427226032
1276,1462325449
1277,1471157151
1278,1465282306
1279,1465287144
1280,1465282306
1281,1453914572
1282,1457371381
1283,-1
1284,1463606124
1285,1463606124
1286,1463606124
1287,1463606124
1288,1463606124
1289,1459947780
1290,1442003093
1291,1437057946
1292,1463888276
1293,1448617262
1294,1471446901
1295,1434500387
1296,1430514250
1297,1430514290
1298,1436273432
1299,1451709456
1300,1431971682
1301,1466028701
1302,1440173543
1303,1456929223
1304,1457011987
1305,1460300788
1306,1445715944
1308,1464681973
1309,1464145762
1310,1433346508
1311,1431028241
1312,1454001165
1313,1470758534
1314,1450039529
1315,1447062904
1316,1450039327
1317,1447062904
1318,1447876858
1319,1444691734
1320,1436111498
1321,1457604734
1322,1432082393
1323,1462989767
1324,-1
1325,1423595450
1326,1446225112
1327,1451944259
1328,1460759199
1329,1432082393
1330,1430270713
1331,1452010268
1332,1452008710
1333,1466524015
1334,1455124708
1335,1447886870
1336,1426095917
1337,1465742561
1338,-1
1339,1458285521
1340,1424983272
1341,1437854288
1342,1452447425
1343,1427643950
1344,1452048861
1345,1455648780
1346,1454690345
1347,-1
1348,1470440324
1349,1461604888
1350,1427643950
1351,1447688738
1352,1449792417
1353,1451775365
1354,1431028241
1355,1456570316
1356,1460572444
1357,1446954608
1358,1449166955
1359,1432082393
1360,1452759329
1361,1435842226
1362,1454916766
1363,1453411960
1364,1433766704
1366,1461525260
1367,1461531710
1368,1453823000
1369,1457787487
1370,1467514372
1371,1468139475
1372,1450532855
1373,1434447118
1374,1457225089
1375,1457227781
1376,1437854288
1377,1467765273
1378,1467869497
1379,1450722178
1380,1465441240
1381,1462219664
1382,1428611001
1383,1432766579
1384,1424983272
1385,1437854288
1386,1442431654
1387,1436328980
1388,1437155848
1389,1459440517
1390,1456769426
1391,1453329204
1392,1462366283
1393,1440263462
1394,1435842226
1395,1462828913
1396,1428611001
1397,1452802915
1398,1444343493
1399,1466599094
1400,1432766579
1401,1428611001
1402,1447079554
1403,1461718167
1404,1460675881
1405,1451842840
1406,1435842226
1407,1435842226
1408,1455100617
1409,1430697187
1410,1453243353
1411,1468262811
1412,1467237769
1413,1467514372
1414,1457517384
1415,1450127478
1416,1455648780
1417,1435842226
1418,1450077834
1419,1442696758
1420,1443373551
1421,1455039895
1422,1444098361
1423,1442936736
1424,1443373551
1425,1455742196
1426,1442424934
1427,1444187323
1428,1442430722
1429,1435842226
1430,1443475182
1431,1435842226
1432,1435842226
1433,1443734924
1434,1458513215
1435,1469472769
1436,1450547795
1437,1472130107
1438,-1
1439,-1
1440,1425559833
1441,1446659268
1442,1446659268
1443,1444491595
1444,1449849549
1445,1467428780
1446,1468930261
1447,1427643950
1448,1447262913
1449,1432605592
1450,1453839790
1451,1453839790
1452,1447261313
1453,1453839790
1454,1453839790
1455,1446350885
1456,1457096161
1457,1434465945
1458,1436467729
1459,1437062611
1460,1465246543
1461,1448895471
1462,1448895471
1463,1435854035
1464,1430498941
1465,1434029060
1466,1467677285
1467,1439215371
1468,-1
1469,1436475844
1470,1465403964
1471,1465759793
1472,1435842226
1473,1457371381
1474,1453914572
1475,1439565228
1476,1425937039
1477,1433369498
1478,1447511113
1479,1459093304
1480,-1
1481,1460109946
1482,1465938967
1483,1436273432
1484,1430514290
1485,1430514250
1486,1442096155
1487,1453946533
1488,1428611001
1489,1432766579
1490,1461140759
1491,1469568825
1492,1471627565
1493,1449495787
1494,1452098179
1495,1438600226
1496,1430514250
1497,1430514290
1498,1436273432
1499,1432221555
1500,1432221555
1501,1432221555
1502,1431431092
1503,1432221555
1504,1427659595
1505,1432221555
1506,1427659595
1507,1427659595
1508,1423966127
1509,1421753230
1510,1432221555
1511,1426728197
1512,1426168763
1513,1432221555
1514,1448049290
1515,1423966127
1516,1437749898
1517,1446504757
1518,1427659595
1519,1432221555
1520,1437749898
1521,1432221555
1522,1436199350
1523,1432221555
1524,1432221555
1525,1421753230
1526,1432221555
1527,1445936451
1528,1427659595
1529,1426728197
1530,1432221555
1531,1427659595
1532,1426168763
1533,1431431092
1534,1442342598
1535,1455940656
1536,1452615238
1537,1444839299
1538,1446044968
1539,1446044968
1540,1446251462
1541,1432989000
1542,1458389581
1543,1451854549
1544,1455368769
1545,1446825563
1546,1434202399
1547,1451553878
1548,1450889829
1549,1432929813
1550,1448828059
1551,1436276189
1552,1450889829
1553,1450889829
1554,1450889829
1555,1450889829
1556,1450128953
1557,1451575700
1558,1450889829
1559,1448553059
1560,1452957549
1561,1450889829
1562,1439402210
1563,1448553059
1564,1458147388
1565,1450889829
1566,1450889829
1567,1450889829
1568,1450889829
1569,1450889829
1570,1449052741
1571,1451513749
1572,1450889829
1573,1452617389
1574,1457114538
1575,1457114538
1576,1460222033
1577,1448624578
1578,1450889829
1579,1450889829
1580,1450889829
1581,1450889829
1582,1469982949
1583,1435842226
1584,1430514250
1585,1430514290
1586,1436273432
1587,1423595450
1588,1446225112
1589,1457570449
1590,1451509587
1591,1435251673
1592,1457371381
1593,1453914572
1594,1450567187
1595,1440184152
1596,1434304579
1597,1434671568
1598,1436545448
1599,1450113638
1600,1443096882
1601,1445707804
1602,1446424438
1603,1446424438
1604,1435257852
1605,1439607660
1606,1470814147
1607,1467799463
1608,1426206384
1609,1469146001
1610,1460408227
1611,1460779646
1612,1440208859
1613,1432766579
1614,1428611001
1615,1458068208
1616,1423595450
1617,1446225112
1618,1436813831
1619,1439541544
1620,1430247728
1621,1428060991
1622,1465196902
1623,-1
1624,1434049423
1625,1471985588
1626,1471985588
1627,1467131284
1628,1460065675
1629,1460115446
1630,1467847763
1631,1471427867
1632,1467890618
1633,1468582517
1634,1467847763
1635,1471294656
1636,1467905059
1637,1468021285
1638,1467959599
1639,1467847763
1640,1470157468
1641,1467847763
1642,1471401330
1643,1467847763
1644,1467910651
1645,1458879810
1646,1459332512
1647,1459154155
1648,1446993342
1649,1458879810
1650,1465330214
1651,1452802915
1652,1427643950
1653,1458143377
1654,1447741393
1655,1465096904
1656,1429862755
1657,1455889519
1658,1444670058
1659,1453581446
1660,1465919162
1661,1458570195
1662,1444955933
1663,1428611001
1664,1432766579
1666,1435046870
1667,1465418525
1668,1450954545
1669,1464638749
1670,1448630730
1671,1431608898
1672,1451646785
1673,1456794715
1674,1448034305
1675,1447728612
1676,1447854979
1677,1472016719
1678,1452918257
1679,1455388651
1680,1466009215
1682,1459821584
1683,1458541288
1684,1466531651
1685,1460707903
1686,1461151504
1687,1464098761
1688,1463649886
1689,1453475815
1690,1464351108
1691,1455111506
1692,1471477754
1693,1437670967
1694,1430514250
1695,1436273432
1696,1430514290
1697,1453463635
1698,1453051934
1699,1441017869
1700,1445441884
1701,1440764055
1702,1444431685
1703,1441018948
1704,1446837844
1705,1441019688
1706,1463602210
1707,1428921947
1708,1437981514
1709,1431028241
1710,1432221555
1711,1437749898
1712,1432221555
1713,1431431092
1714,1423966127
1715,1427659595
1716,1432221555
1717,1432221555
1718,1432221555
1719,1426728197
1720,1436199350
1721,1427659595
1722,1427659595
1723,1437749898
1724,1421753230
1725,1432221555
1726,1426168763
1727,1436431332
1728,1472146954
1729,1471418088
1730,1458918902
1731,1465590473
1732,1431714882
1733,1453171819
1734,1466967733
1735,1441995017
1736,1434959478
1737,1434959478
1738,1434959478
1739,1438596800
1740,1454160044
1741,1441711967
1742,1434755460
1743,1447374902
1744,1461680894
1745,1448995342
1746,1432159103
1747,1460368944
1748,1460368929
1749,1460361710
1750,1459153997
1751,1430845477
1752,1460254384
1753,1433153356
1754,1441983414
1755,1443615879
1756,1472640078
1757,1469085467
1758,1461516888
1759,1471945322
1760,1456437713
1761,1460654423
1762,1459668769
1763,1433766704
1764,1431028241
1765,1425996370
1766,1441559974
1767,1463480056
1768,1446187567
1769,1445533353
1770,1468862026
1771,1453914572
1772,1462993309
1773,1465696420
1774,1461324760
1775,1438191634
1776,1456135122
1777,1430309830
1778,1428749337
1779,1466107168
1780,1461165714
1781,1444925759
1782,1461604888
1783,1445467729
1784,1449356117
1785,1447343004
1786,1449153651
1787,1438043136
1788,1459367751
1789,1462724720
1790,1462724720
1791,1462724720
1792,1442837057
1793,1467902606
1794,1462954865
1795,1446251462
1796,1454618643
1797,1434711568
1798,1449274069
1799,1461604888
1800,1457044480
1801,1462743261
1802,1470487612
1803,1429198574
1804,1442657474
1805,1464955618
1806,1463183245
1807,1442693547
1808,1465337570
1809,1436353628
1810,1434640908
1811,1434285745
1812,1470062045
1813,1447774149
1814,1436773113
1815,1446490139
1816,1433682599
1817,1461604888
1818,1450380190
1819,1435842226
1820,1449116914
1821,1421753230
1822,1432221555
1823,1432221555
1824,1423966127
1825,1426168763
1826,1432221555
1827,1432221555
1828,1432221555
1829,1432221555
1830,1427659595
1831,1426728197
1832,1427659595
1833,1432221555
1834,1431431092
1835,1427659595
1836,1437057946
1837,1436532971
1838,1460981470
1839,1440873106
1840,1441559974
1841,1443283519
1842,1472122756
1843,1445275959
1844,1440792916
1845,1461218753
1846,1433447611
1847,1434049423
1848,1427643950
1849,1465411947
1850,1468276010
1851,1460142692
1852,1472477164
1853,1464017740
1854,1432230699
1855,1448808358
1856,1454738173
1857,1437284731
1858,1465771883
1859,1466151748
1860,1432888629
1861,1447682648
1862,1447186318
1863,1451952424
1864,1424983272
1865,1456769426
1866,1453329204
1867,1453329204
1868,1433340955
1869,1455309681
1870,1454735284
1871,1470654817
1872,1459514243
1873,1436534463
1874,1471930243
1875,1427643950
1876,1442670894
1877,1442427895
1878,1469156005
1879,1469944770
1880,1461269562
1881,1464620670
1882,1465722290
1883,1465495536
1884,1456268791
1885,1452211253
1886,1423595450
1887,1423595450
1888,1449799919
1889,1443486693
1890,1435093553
1891,1462721230
1892,1451918825
1893,1462721230
1894,1440577265
1895,1440797190
